Source	Target	Color	weight	Label
1896	3492	15	0.1609962989527664	18963492
1577	2323	10	0.09644939675034844	15772323
914	3116	24	0.038959399638207465	9143116
9	661	5	0.09969110566597575	9661
2053	3372	28	0.16557815144031607	20533372
2616	3374	14	0.031080032915424473	26163374
2053	2287	13	0.03884223330836585	20532287
915	1907	27	0.09507756640415517	9151907
1427	2913	12	0.03145141872320901	14272913
829	2801	19	0.33076912866526775	8292801
1862	2082	34	0.15966175625694742	18622082
517	1470	15	0.03178610300021506	5171470
1845	1846	19	0.674921201508229	18451846
1470	1653	12	0.03185815475028325	14701653
660	1450	18	0.22617624843280887	6601450
1145	2043	24	0.02072930772065924	11452043
732	2786	9	0.2154102579345417	7322786
885	893	24	0.06745297660250374	885893
132	2800	34	0.04985010765307016	1322800
888	3434	25	0.17529683788544453	8883434
1831	2678	37	0.08928115847717676	18312678
228	3185	32	0.04621762070677988	2283185
391	445	29	0.0799308566063379	391445
9	3186	14	0.07945240966423425	93186
1744	3366	18	0.2721806221532576	17443366
2138	3359	31	0.06851229214872535	21383359
950	1634	34	0.021801862146506108	9501634
2094	2931	23	0.13804974538394535	20942931
715	953	13	0.15316459834810908	715953
2287	3020	21	0.034304655619972535	22873020
984	1470	3	0.16962674530143962	9841470
1240	2516	8	0.11900720283230405	12402516
2446	2576	28	0.02247755749785517	24462576
949	2053	28	0.04160471533858995	9492053
2427	3802	23	0.03604921292797154	24273802
254	2769	39	0.18592351228758516	2542769
704	2616	1	0.043866356126950605	7042616
1234	3742	4	0.04729327740540258	12343742
1661	1886	31	0.054632358032706184	16611886
2447	3393	24	0.02326948831596902	24473393
3799	3914	9	0.07797597350038898	37993914
1357	3201	31	0.652076302823914	13573201
549	2143	5	0.06827577630452947	5492143
660	2516	24	0.13688164560926547	6602516
984	3637	15	0.04475948714675443	9843637
1862	2057	26	0.09638890430243859	18622057
656	831	16	0.13238102845473945	656831
2124	3848	16	0.21006174530851723	21243848
2550	3194	23	0.12415848131421021	25503194
2094	2911	23	0.13097278752660707	20942911
35	885	8	0.0491794215764	35885
3232	3903	29	0.10234562631471875	32323903
2495	3639	16	0.017011283536166072	24953639
606	876	25	0.1066912403041682	606876
1387	2489	6	0.03060659404122316	13872489
364	3547	37	0.07520315619514573	3643547
1299	2827	13	0.06081082326459027	12992827
1653	2399	28	0.10827295515645165	16532399
808	1362	0	0.08461060901056487	8081362
51	1998	22	0.22979867975057586	511998
2282	3802	28	0.05861614945878757	22823802
1223	2109	15	0.056544971172494775	12232109
81	3071	11	0.032299372329510495	813071
3618	3857	22	0.04308239978899888	36183857
1516	3828	27	0.10729346106632613	15163828
3259	3384	3	0.3332958444523748	32593384
2786	3555	10	0.024012059901278207	27863555
949	3110	5	0.14564689554020704	9493110
348	1946	21	0.048088857836271114	3481946
333	2574	29	0.06453830883327301	3332574
648	1699	1	0.27287934840303846	6481699
917	1329	11	0.1727733726887036	9171329
228	3142	16	0.11399912588122815	2283142
1808	2399	28	0.589236331840827	18082399
155	2792	8	0.05466669218570308	1552792
3558	3867	14	0.016215726718552245	35583867
1778	3639	20	0.02987195838754233	17783639
499	3259	15	0.3347957913201814	4993259
445	1896	18	0.10604406911728208	4451896
734	3292	29	0.07317864025567607	7343292
518	784	21	0.472413958126694	518784
517	2501	11	0.02422055234403049	5172501
3166	3287	9	0.08083745413073658	31663287
1001	1599	5	0.023567808254912424	10011599
1261	1941	19	0.15331246383230235	12611941
38	2132	6	0.07243029959910798	382132
2138	2218	11	0.1085406481194689	21382218
277	2033	5	0.03951152397409808	2772033
222	1262	24	0.186401320673372	2221262
656	2094	32	0.051518607228131154	6562094
1577	2971	37	0.11079397153887263	15772971
36	602	1	0.05337848069773336	36602
2430	2800	20	0.10094107161518373	24302800
67	3867	25	0.05232782257370237	673867
503	831	16	0.09189851201957056	503831
270	1516	11	0.012175101867599918	2701516
1262	3848	9	0.12556226222246614	12623848
984	2501	2	0.1292531350412238	9842501
2001	2495	34	0.025340985762206034	20012495
876	3828	32	0.09588626307512299	8763828
2801	3384	3	0.15118384402175847	28013384
52	1699	34	0.11081502712497944	521699
391	3923	19	0.09140893772135116	3913923
1107	2507	23	0.031038927142230784	11072507
586	1450	5	0.15416482020494332	5861450
81	3039	23	0.045687078788578535	813039
3110	3372	37	0.5796444833309518	31103372
899	2042	13	0.0502539815587179	8992042
2190	2326	34	0.03247055943847101	21902326
222	915	26	0.11929478250538689	222915
1034	3095	6	0.6213976322706835	10343095
165	2790	12	0.578542500514228	1652790
391	3915	19	0.11759519212060189	3913915
222	1240	26	0.1381248337264153	2221240
597	1973	38	0.0823245000565945	5971973
2800	3639	34	0.03672563481714666	28003639
1993	3358	28	0.037883850659404056	19933358
1936	2186	28	0.0864145458735975	19362186
1653	2343	10	0.023573232371199106	16532343
1034	3089	4	0.1308833818103161	10343089
602	1792	6	0.11318417022188743	6021792
1294	2344	36	0.03317961060827469	12942344
2415	3711	32	0.04712100985618771	24153711
392	1467	34	0.04432894344978883	3921467
507	2399	35	0.5682211675775035	5072399
2610	3110	15	0.11037317940515416	26103110
1295	3169	30	0.03517753460754878	12953169
606	819	16	0.2580103760678477	606819
3198	3617	6	0.15613186809489957	31983617
2325	2971	20	0.04458742257179997	23252971
1808	2343	26	0.12828877674915043	18082343
1950	3201	6	0.5311267580739486	19503201
3080	3506	26	0.08402065435018695	30803506
586	2516	0	0.09330039927237603	5862516
517	984	37	0.1326629836236439	517984
507	1295	0	0.04899163639120425	5071295
822	2288	24	0.2000867280534972	8222288
775	3909	11	0.06595413660679697	7753909
1544	2827	19	0.11715234400845155	15442827
378	3682	16	0.0271454765920344	3783682
1278	1823	8	0.31279936153986737	12781823
1885	3096	21	0.03637383759189448	18853096
2755	3618	10	0.06076245089246699	27553618
1425	2814	22	0.03564604044901817	14252814
819	2146	22	0.07618171179879987	8192146
1780	2411	25	0.06755342155192898	17802411
1110	1515	15	0.025346459030070746	11101515
2526	3136	22	0.06260832666776284	25263136
949	2679	37	0.10951647118983605	9492679
0	3198	16	0.054414176011195435	03198
2050	2440	4	0.07199992027210989	20502440
661	1792	9	0.09362590617027759	6611792
828	3522	6	0.024396100624373935	8283522
304	2576	21	0.08924156949552785	3042576
822	2270	18	0.14961576961995865	8222270
2501	3110	5	0.11165245997573324	25013110
165	2757	38	0.5848186129703152	1652757
870	3616	32	0.0690479356831854	8703616
829	3259	1	0.729204742547757	8293259
65	2018	31	0.05194466014797717	652018
1450	2516	38	0.18136970741976532	14502516
1732	3232	34	0.045232805205690986	17323232
420	1808	25	0.1388847598559408	4201808
2830	2893	24	0.11281971938929232	28302893
1744	1792	33	0.09412757845502166	17441792
915	1262	10	0.15038704281511325	9151262
899	958	26	0.07052166615689599	899958
2901	3009	22	0.026155557367660915	29013009
2827	3080	6	0.06783987151580297	28273080
3056	3501	5	0.07168419368366961	30563501
863	2927	12	0.02138988462197327	8632927
455	875	27	0.029911812578152737	455875
1608	2483	29	1.0298374735687736	16082483
1810	2239	31	0.11168579826502223	18102239
1042	1429	14	0.018165498536405887	10421429
704	3075	0	0.14217597581086874	7043075
1569	2814	12	0.01644618376949291	15692814
1493	3729	25	0.01791985673071164	14933729
1495	3194	23	0.09459780874776556	14953194
517	949	10	0.03159489954761258	517949
567	3959	36	0.285901194106285	5673959
227	2189	20	0.2609908175177276	2272189
2344	2787	37	0.3033774732154627	23442787
656	2013	25	0.05673957784573564	6562013
228	1590	12	0.051098239653297295	2281590
507	2343	5	0.12371334653407585	5072343
915	1240	32	0.11143797269464402	9151240
560	3291	36	0.07681285836375228	5603291
110	1483	0	0.06510445103882376	1101483
1034	3020	38	0.14702566596999533	10343020
703	1145	25	0.045672053125482684	7031145
1550	1792	6	0.12331444259543275	15501792
656	2001	10	0.03743688671656782	6562001
2925	3981	0	0.10914225234625179	29253981
670	3756	27	0.03756385781472106	6703756
1306	2001	28	0.026124648888868635	13062001
499	1699	20	0.16782430110491417	4991699
1931	2920	30	0.022353542799479695	19312920
1392	3057	32	0.061206452057847145	13923057
132	2138	34	0.04101285990142318	1322138
81	1498	32	0.025359680492180067	811498
222	1886	24	0.07764215475120631	2221886
2610	2679	22	0.08299305713054671	26102679
2308	2527	15	0.09452042880496667	23082527
270	3082	15	0.013721482569476905	2703082
549	2727	1	0.047185128054297164	5492727
2287	2501	33	0.028738886805887404	22872501
38	3839	5	0.07792421825425072	383839
897	3057	20	0.033341983885017266	8973057
481	826	8	0.0031743036838076154	481826
1847	1863	12	0.023478013088012114	18471863
1749	2027	29	0.19937583570060735	17492027
1542	1688	8	0.061319968740915456	15421688
1470	2053	28	0.041856495383191576	14702053
2419	3807	23	0.05899126913254489	24193807
466	2189	22	0.23279860032585123	4662189
2189	2288	20	0.2538835878402233	21892288
1206	2306	4	0.09607701696047259	12062306
949	2610	28	0.030430112720837548	9492610
86	1907	23	0.10475592700099737	861907
2317	2330	37	0.022169200990812453	23172330
165	1608	9	0.7620729283151849	1651608
565	1034	32	0.14345380196081758	5651034
38	41	10	0.10011924063535382	3841
1299	3252	5	0.061909488832913986	12993252
9	1550	23	0.1313029014059874	91550
8	1818	4	0.10543257502696868	81818
707	3460	11	0.06118100753925604	7073460
38	39	36	0.26682586319516693	3839
1429	1829	38	0.6423950289968513	14291829
2501	2679	2	0.0839549883356843	25012679
2189	2270	1	0.1898426185390734	21892270
2018	2308	34	0.07090299780596455	20182308
2486	3903	34	0.06436962459496531	24863903
959	1545	35	0.14083558902424081	9591545
1245	1885	8	0.027263085184514445	12451885
313	2324	17	0.2504443792631383	3132324
2439	3857	8	0.07924067281038598	24393857
497	2042	13	0.034430971877532156	4972042
497	2041	31	0.03988522299718423	4972041
991	1601	20	0.0464629951086366	9911601
2138	2800	20	0.3776248949870702	21382800
218	503	15	0.08186762554456824	218503
499	716	26	0.06341162922653056	499716
810	2179	35	0.09115403335297795	8102179
724	3835	10	0.016623925381768795	7243835
1495	2048	2	0.15011434202610485	14952048
919	1366	17	0.11033926534396661	9191366
65	3742	13	0.044171519772662836	653742
1470	3110	16	0.1465283096192787	14703110
1542	2740	35	0.026174148214270086	15422740
2126	3867	24	0.033152800407430946	21263867
2439	2755	37	0.11175926860872311	24392755
707	734	4	0.085706588391374	707734
1802	2791	0	0.034842067682841975	18022791
828	1979	2	0.05580343292709368	8281979
1998	2056	11	0.010658168663430934	19982056
1654	2678	2	0.13394075349999374	16542678
890	3110	33	0.03354158368725757	8903110
567	784	22	0.6555359830708313	567784
331	3508	6	0.03768914417591917	3313508
921	1749	26	0.0780734591067357	9211749
420	3372	29	0.12879128320453107	4203372
420	2287	11	0.03021256746013027	4202287
3020	3110	31	0.13327583682906075	30203110
223	1560	7	0.023356711934799882	2231560
227	466	14	0.2723732967866783	227466
819	3844	14	0.02333960171108826	8193844
2056	3075	18	0.03830293958829238	20563075
227	464	24	0.20687906819415613	227464
2642	3313	13	0.10755019255057004	26423313
1998	2043	18	0.01773148237208533	19982043
1294	2931	36	0.10686120791308748	12942931
2406	3249	28	0.06355882937459102	24063249
97	1158	15	0.07552058360242948	971158
384	1495	4	0.19850463203865223	3841495
784	2483	20	0.5450945480108238	7842483
1285	3722	8	0.06446601566715401	12853722
2801	2869	19	0.2851868769509586	28012869
3344	3616	10	0.046460461549725315	33443616
915	1886	27	0.06264104786729291	9151886
166	606	11	0.1083102118921435	166606
829	1699	30	0.3655311071799882	8291699
894	2189	20	0.2907619868446026	8942189
1705	1728	34	0.05330443100522513	17051728
1973	2018	2	0.107580342189675	19732018
1707	3372	37	0.07084470123310395	17073372
39	3504	17	0.13322597670653316	393504
225	227	35	0.19972138339486256	225227
445	2288	24	0.17354672359235646	4452288
225	3194	27	0.09115526989227045	2253194
1570	3474	11	0.045704472611249	15703474
665	2933	30	0.06625025066021908	6652933
227	445	8	0.17840499913053529	227445
1165	3201	38	0.047310226227486575	11653201
1294	2911	36	0.10138309375299334	12942911
3057	3848	31	0.044967450117837975	30573848
4	3244	9	0.05877084416177294	43244
1289	2791	3	0.0379190938329009	12892791
1845	2893	5	0.08692852513616246	18452893
1933	2308	23	0.07230749680311145	19332308
1034	1470	19	0.16164537261817136	10341470
3194	3492	27	0.12362142449105686	31943492
445	2270	26	0.12977035942309123	4452270
1387	1902	8	0.03423292496427565	13871902
65	597	30	0.03974999605180981	65597
320	3668	28	0.11464969140883137	3203668
2501	2610	19	0.023327630362587646	25012610
384	2550	15	0.2605349317706826	3842550
1888	2300	15	0.1175134362820569	18882300
33	3320	14	0.31808363666933603	333320
3063	3219	8	0.056119397186540056	30633219
1240	1392	10	0.12664290348527535	12401392
1526	2800	9	0.132421279567761	15262800
806	967	35	0.09976696697110024	806967
3484	3676	28	0.014944691962041238	34843676
1653	1808	36	0.13590295716293713	16531808
1295	1547	37	0.016883595035423905	12951547
2237	3257	14	0.08751566398155895	22373257
5	155	8	0.046437888954867584	5155
1927	2439	13	0.06638438130347046	19272439
593	1108	10	0.019298662577026553	5931108
2323	2827	16	0.27659055592500503	23232827
412	2913	25	0.20804831235688642	4122913
1470	2688	12	0.04813825914681113	14702688
3170	3197	37	0.05209863161261705	31703197
704	3663	36	0.049231022272044324	7043663
250	3639	24	0.028501236370599897	2503639
1145	3075	4	0.06345991756975129	11453075
660	1392	35	0.1456642003276656	6601392
2282	3780	15	0.06009902412136986	22823780
1339	3802	25	0.04200210645636002	13393802
704	1483	24	0.19171130744136444	7041483
2043	2185	28	0.023826035721719877	20432185
703	3920	3	0.043817385642722535	7033920
949	3095	12	0.15529871601201278	9493095
1810	3909	26	0.07028166365069406	18103909
2302	2978	25	0.07801154028080437	23022978
464	3194	22	0.09442212434016624	4643194
580	1818	22	0.053311445656138975	5801818
1240	3551	29	0.10836451906564376	12403551
507	565	21	0.14837708047092893	507565
1470	2679	29	0.11017923409486702	14702679
81	828	36	0.018769718689598723	81828
1170	2920	15	0.025125537619685317	11702920
2419	3194	10	0.08616247840321789	24193194
96	760	23	0.12873445134793798	96760
8	117	15	0.1554118570734458	8117
565	3839	39	0.12096168044312855	5653839
2445	2786	38	0.04053382838653006	24452786
267	3558	36	0.014158145091928854	2673558
1977	3239	20	0.009624925838414386	19773239
1043	2827	26	0.1874159525822555	10432827
949	3089	35	0.03271016831554006	9493089
1206	1831	11	0.0783690021551962	12061831
2270	2419	16	0.1373186277470336	22702419
565	1653	31	0.028272837931337464	5651653
1516	3791	38	0.10013784201767881	15163791
660	3551	30	0.1246404700080519	6603551
2343	2399	32	0.10220678977120064	23432399
2399	3372	28	0.546413468023611	23993372
1829	3299	10	0.36970824627357257	18293299
1299	2786	11	0.025901910648919703	12992786
225	894	35	0.22250356086684314	225894
1631	2056	12	0.012105398635251188	16312056
567	3299	35	0.5713044691953545	5673299
3249	3789	28	0.08521773778434788	32493789
1927	2409	24	0.034543549279386306	19272409
267	1366	29	0.022039650403335494	2671366
445	466	34	0.15913369858654994	445466
445	464	34	0.12086879172909186	445464
2409	3618	27	0.033288854058656135	24093618
666	3702	0	0.05053399304238913	6663702
117	580	15	0.07858321558181953	117580
1445	2941	21	0.049834737318989936	14452941
518	3299	31	0.41171226684422185	5183299
2409	2526	5	0.0286001764365035	24092526
1783	3244	30	0.09558765797982097	17833244
2225	2584	28	0.048194801431318025	22252584
1530	1541	14	0.04952404580328856	15301541
2143	2308	23	0.1325628035796374	21432308
1631	2043	22	0.020139169240630698	16312043
65	549	12	0.04156028831952271	65549
810	2795	33	0.05651952257767623	8102795
688	715	0	0.20359340343550628	688715
1942	2796	16	0.0668467268789332	19422796
1206	1810	33	0.06302114865151695	12061810
2414	3972	0	0.034845596303179	24143972
1107	2488	22	0.047288678399135795	11072488
1886	3359	37	0.057879316527741385	18863359
2552	3111	34	0.008892248018195992	25523111
1034	2501	28	0.12317144409436546	10342501
1930	2529	27	1.0325386661023799	19302529
52	829	0	0.16972585905871448	52829
2750	3713	13	0.21845913058644797	27503713
1845	2830	19	0.6242325491733328	18452830
86	1262	13	0.16569559649927446	861262
2445	2755	7	0.05564434610766425	24452755
1392	1450	23	0.19300669039570997	13921450
222	897	24	0.0738521830658584	222897
704	1445	6	0.042706739299860894	7041445
396	553	36	0.11240026963439016	396553
760	3201	23	0.1040288245217793	7603201
597	1234	10	0.04255926895468397	5971234
876	3791	25	0.08949141325161125	8763791
917	3446	11	0.1035953164434202	9173446
1778	2495	24	0.02816610996226019	17782495
1973	3742	13	0.09148172687325042	19733742
2239	3909	2	0.11475789307769281	22393909
507	1808	14	0.7132246172165008	5071808
1847	3385	35	0.20608617033825855	18473385
2827	3618	22	0.1514860706320128	28273618
1608	1930	25	1.078730406601794	16081930
897	1450	34	0.10513966656313047	8971450
1028	2638	30	0.06043080128841945	10282638
3123	3856	37	0.010654828239282729	31233856
1896	2288	6	0.1765623717991405	18962288
2610	3095	28	0.11768745897541022	26103095
2288	2800	31	0.09060629972599916	22882800
507	517	11	0.1307595648346669	507517
899	3094	23	0.01630976714478641	8993094
1907	3359	16	0.08785013578080277	19073359
2291	2932	27	0.12056826746932595	22912932
86	1240	14	0.12278173047800145	861240
2406	2771	19	0.0639267167221373	24062771
2610	3089	15	0.024788206178189574	26103089
1941	1942	3	0.07997757307616155	19411942
547	685	37	0.16127957766123172	547685
1569	2107	32	0.03260571239698904	15692107
2330	3682	33	0.04936929559305431	23303682
2727	3920	3	0.04137781039240157	27273920
1896	2270	8	0.13202532421636032	18962270
1598	2750	26	0.11967427948423195	15982750
517	2438	10	0.26385193173167687	5172438
1392	2516	8	0.11680746134053603	13922516
1470	2610	11	0.030614267210917152	14702610
313	910	17	0.10458607677550764	313910
3427	3511	22	0.20870830339251703	34273511
